Tiempo (s),Voltaje (V)
1.545803849999999869e-06,-1.942448399999999967e-03
1.545903850000000088e-06,2.213089199999999750e-03
1.546003850000000307e-06,-1.525833199999999945e-03
1.546103850000000527e-06,2.893737599999999729e-03
1.546203849999999899e-06,-2.262207200000000088e-03
1.546303850000000118e-06,-8.345704000000000013e-04
1.546403850000000337e-06,2.571325199999999808e-03
1.546503850000000557e-06,-2.625750399999999748e-03
1.546603849999999929e-06,6.501187999999999325e-04
1.546703850000000148e-06,-2.946835999999999987e-03
1.546803850000000367e-06,1.348015599999999922e-03
1.546903850000000587e-06,2.110925599999999812e-03
1.547003849999999959e-06,-5.308520000000003852e-05
1.547103850000000178e-06,6.249096000000000858e-04
1.547203850000000398e-06,-7.523087999999999824e-04
1.547303850000000617e-06,-2.677495599999999993e-03
1.547403849999999989e-06,4.192555999999999302e-04
1.547503850000000208e-06,4.296165199999999428e-03
1.547603850000000428e-06,-1.791193199999999803e-03
1.547703850000000647e-06,-1.300277199999999925e-03
1.547803850000000019e-06,-1.186172400000000014e-03
1.547903850000000238e-06,-1.621362799999999946e-03
1.548003850000000458e-06,-2.567371199999999784e-03
1.548103850000000677e-06,1.703597999999999744e-03
1.548203850000000049e-06,1.101230799999999973e-03
1.548303850000000268e-06,-1.849572399999999985e-03
1.548403850000000488e-06,-2.316606000000000134e-03
1.548503850000000707e-06,-3.424483999999999775e-03
1.548603850000000079e-06,1.424970000000000013e-03
1.548703850000000298e-06,3.343404000000000016e-04
1.548803850000000518e-06,1.808415199999999917e-03
1.548903849999999890e-06,7.562628000000000059e-04
1.549003850000000109e-06,5.173199999999997158e-05
1.549103850000000329e-06,-1.228630000000000087e-03
1.549203850000000548e-06,-4.312232000000000153e-04
1.549303849999999920e-06,6.249096000000000858e-04
1.549403850000000139e-06,-1.126466399999999932e-03
1.549503850000000359e-06,3.119293599999999750e-03
1.549603850000000578e-06,-3.453673599999999757e-03
1.549703849999999950e-06,-1.528486799999999963e-03
1.549803850000000169e-06,-3.785373599999999634e-03
1.549903850000000389e-06,-1.393272000000000304e-04
1.550003850000000608e-06,-3.306398799999999728e-03
1.550103849999999980e-06,-2.905824000000000319e-04
1.550203850000000199e-06,1.883923999999999820e-04
1.550303850000000419e-06,-4.418376000000000334e-04
1.550403850000000638e-06,-2.751796400000000066e-03
1.550503850000000010e-06,-3.310379199999999647e-03
1.550603850000000229e-06,1.543055200000000059e-03
1.550703850000000449e-06,-1.210054799999999960e-03
1.550803850000000668e-06,-2.823443599999999904e-03
1.550903850000000040e-06,-2.308764000000000313e-04
1.551003850000000259e-06,1.060119999999996213e-05
1.551103850000000479e-06,-9.645967999999999123e-04
1.551203850000000698e-06,5.766259599999999479e-03
1.551303850000000070e-06,-1.718219199999999848e-03
1.551403850000000290e-06,-2.016749200000000040e-03
1.551503850000000509e-06,-1.527159999999999846e-03
1.551603849999999881e-06,-5.718640000000000528e-04
1.551703850000000100e-06,-1.621362799999999946e-03
1.551803850000000320e-06,-6.302432000000000173e-04
1.551903850000000539e-06,2.404148399999999752e-03
1.552003849999999911e-06,6.647135999999999236e-04
1.552103850000000130e-06,3.581039999999997142e-05
1.552203850000000350e-06,-7.005635999999999548e-04
1.552303850000000569e-06,-2.997254399999999680e-03
1.552403849999999941e-06,-1.488682799999999909e-03
1.552503850000000160e-06,1.459347999999999093e-04
1.552603850000000380e-06,-1.235264000000000023e-03
1.552703850000000599e-06,-1.330793600000000024e-03
1.552803849999999971e-06,4.325235999999999122e-04
1.552903850000000190e-06,-1.885395999999999904e-03
1.553003850000000410e-06,-1.663820399999999802e-03
1.553103850000000629e-06,-1.363963599999999925e-03
1.553203850000000001e-06,-1.953062799999999823e-03
1.553303850000000221e-06,-3.811909599999999815e-03
1.553403850000000440e-06,1.525806800000000050e-03
1.553503850000000659e-06,-2.528893999999999847e-03
1.553603850000000031e-06,-6.448380000000000084e-04
1.553703850000000251e-06,-3.389987199999999756e-03
1.553803850000000470e-06,-1.204747599999999924e-03
1.553903850000000689e-06,-2.664227599999999686e-03
1.554003850000000061e-06,-7.868056000000000008e-04
1.554103850000000281e-06,3.192267599999999705e-03
1.554203850000000500e-06,-1.805787999999999794e-03
1.554303849999999872e-06,-5.307331999999999892e-04
1.554403850000000091e-06,-4.168818799999999755e-03
1.554503850000000311e-06,-2.976025599999999969e-03
1.554603850000000530e-06,6.726743999999999779e-04
1.554703849999999902e-06,-2.081762400000000159e-03
1.554803850000000121e-06,4.497719999999999214e-04
1.554903850000000341e-06,3.449547999999999655e-04
1.555003850000000560e-06,-1.529813599999999864e-03
1.555103849999999932e-06,-1.765983999999999957e-03
1.555203850000000152e-06,-9.115247999999999840e-04
1.555303850000000371e-06,-1.142388000000000041e-03
1.555403850000000590e-06,3.336888799999999933e-03
1.555503849999999962e-06,1.163590400000000073e-03
1.555603850000000182e-06,-1.654532799999999847e-03
1.555703850000000401e-06,-9.261195999999999751e-04
1.555803850000000620e-06,2.520787999999999827e-04
1.555903849999999992e-06,-2.933567999999999679e-03
1.556003850000000212e-06,1.427623600000000031e-03
1.556103850000000431e-06,-1.645245199999999892e-03
1.556203850000000650e-06,-4.354570800000000588e-03
1.556303850000000022e-06,-9.420412000000000837e-04
1.556403850000000242e-06,-2.109744000000000311e-04
1.556503850000000461e-06,-2.142795199999999924e-03
1.556603850000000680e-06,2.504985200000000006e-03
1.556703850000000052e-06,-2.985313199999999924e-03
1.556803850000000272e-06,-1.357329599999999989e-03
1.556903850000000491e-06,-1.190152799999999933e-03
1.557003850000000710e-06,-1.114644000000000030e-04
1.557103850000000083e-06,3.371385599999999951e-03
1.557203850000000302e-06,-2.516952799999999657e-03
1.557303850000000521e-06,-2.666800000000019936e-06
1.557403849999999893e-06,2.746343999999999196e-04
1.557503850000000113e-06,-4.000315200000000015e-03
1.557603850000000332e-06,-1.414381999999999836e-03
1.557703850000000551e-06,9.884527999999999631e-04
1.557803849999999923e-06,-1.393153199999999908e-03
1.557903850000000143e-06,7.429947999999999154e-04
1.558003850000000362e-06,-1.389172799999999989e-03
1.558103850000000581e-06,-1.353349200000000070e-03
1.558203849999999953e-06,4.564059999999999667e-04
1.558303850000000173e-06,-3.319666800000000036e-03
1.558403850000000392e-06,-3.018483199999999825e-03
1.558503850000000611e-06,2.605821999999999826e-03
1.558603849999999983e-06,-4.604127999999999975e-04
1.558703850000000203e-06,-3.136568399999999871e-03
1.558803850000000422e-06,-1.379885199999999817e-03
1.558903850000000641e-06,1.499151999999999364e-04
1.559003850000000013e-06,7.456483999999999335e-04
1.559103850000000233e-06,3.781247999999999749e-04
1.559203850000000452e-06,3.874123999999999298e-04
1.559303850000000671e-06,-1.436937599999999881e-03
1.559403850000000044e-06,3.530601600000000170e-03
1.559503850000000263e-06,1.483349199999999977e-03
1.559603850000000482e-06,2.707985599999999764e-03
1.559703850000000701e-06,-4.223217599999999801e-03
1.559803850000000074e-06,-2.905705199999999815e-03
1.559903850000000293e-06,-1.544408399999999855e-03
1.560003850000000512e-06,3.224110799999999923e-03
1.560103849999999884e-06,-1.759349999999999803e-03
1.560203850000000104e-06,4.310759999999999419e-03
1.560303850000000323e-06,-1.552369199999999909e-03
1.560403850000000542e-06,-4.645120000000004749e-05
1.560503849999999914e-06,1.606741599999999843e-03
1.560603850000000134e-06,-4.448773599999999821e-03
1.560703850000000353e-06,-6.369960000000000249e-05
1.560803850000000572e-06,1.020295999999999963e-03
1.560903849999999944e-06,-1.306911200000000078e-03
1.561003850000000164e-06,3.074182400000000093e-03
1.561103850000000383e-06,-9.035639999999999297e-04
1.561203850000000602e-06,-4.179552000000000332e-04
1.561303849999999975e-06,3.034378400000000038e-03
1.561403850000000194e-06,1.381185600000000039e-03
1.561503850000000413e-06,1.175531600000000046e-03
1.561603850000000632e-06,2.352403199999999941e-03
1.561703850000000005e-06,1.265754000000000011e-03
1.561803850000000224e-06,-7.868056000000000008e-04
1.561903850000000443e-06,-1.795173599999999939e-03
1.562003850000000662e-06,6.939031999999999058e-04
1.562103850000000035e-06,-2.985313199999999924e-03
1.562203850000000254e-06,-2.154736400000000114e-03
1.562303850000000473e-06,-7.854787999999999918e-04
1.562403850000000692e-06,7.947599999999944032e-06
1.562503850000000065e-06,-3.313032799999999882e-03
1.562603850000000284e-06,-1.393153199999999908e-03
1.562703850000000503e-06,1.828317199999999944e-03
1.562803849999999875e-06,-2.980005999999999888e-03
1.562903850000000095e-06,-4.554917600000000545e-03
1.563003850000000314e-06,-3.266594799999999674e-03
1.563103850000000533e-06,3.648567999999999928e-04
1.563203849999999906e-06,2.713292799999999800e-03
1.563303850000000125e-06,-3.290477199999999620e-03
1.563403850000000344e-06,-6.541255999999999633e-04
1.563503850000000563e-06,2.157363600000000020e-03
1.563603849999999936e-06,-3.700458399999999922e-03
1.563703850000000155e-06,-1.073394400000000004e-03
1.563803850000000374e-06,-2.720072000000000136e-04
1.563903850000000593e-06,1.318825999999999939e-03
1.564003849999999966e-06,-6.209556000000000624e-04
1.564103850000000185e-06,-6.567791999999999814e-04
1.564203850000000404e-06,-2.345795600000000116e-03
1.564303850000000623e-06,-1.512684000000000034e-04
1.564403849999999996e-06,7.814838799999999572e-03
1.564503850000000215e-06,-1.813748799999999849e-03
1.564603850000000434e-06,1.618563999999999095e-04
1.564703850000000653e-06,-2.026036799999999995e-03
1.564803850000000026e-06,1.140915999999999090e-04
1.564903850000000245e-06,2.465181199999999951e-03
1.565003850000000464e-06,-1.559003199999999846e-03
1.565103850000000684e-06,-2.612482399999999875e-03
1.565203850000000056e-06,9.592631999999999808e-04
1.565303850000000275e-06,1.114379999999999993e-04
1.565403850000000494e-06,1.304231199999999948e-03
1.565503849999999867e-06,-2.321913200000000170e-03
1.565603850000000086e-06,1.072041199999999991e-03
1.565703850000000305e-06,-2.884476399999999670e-03
1.565803850000000524e-06,-1.689029599999999865e-03
1.565903849999999897e-06,1.723499999999999772e-03
1.566003850000000116e-06,-1.084008800000000076e-03
1.566103850000000335e-06,1.503251200000000004e-03
1.566203850000000554e-06,2.822090399999999891e-03
1.566303849999999927e-06,-2.646979199999999893e-03
1.566403850000000146e-06,-4.102478799999999953e-03
1.566503850000000365e-06,-3.160450799999999817e-03
1.566603850000000584e-06,7.694119999999998087e-05
1.566703849999999957e-06,4.975367999999998677e-04
1.566803850000000176e-06,2.535501600000000105e-03
1.566903850000000395e-06,1.598780800000000005e-03
1.567003850000000615e-06,-7.635747200000000089e-03
1.567103849999999987e-06,-1.576251599999999855e-03
1.567203850000000206e-06,-5.519620000000000255e-04
1.567303850000000425e-06,-1.687702799999999965e-03
1.567403850000000645e-06,1.070714399999999874e-03
1.567503850000000017e-06,-1.836304399999999894e-03
1.567603850000000236e-06,-2.226383599999999952e-03
1.567703850000000455e-06,-8.239560000000000373e-04
1.567803850000000675e-06,3.050319999999998944e-05
1.567903850000000047e-06,2.706540000000000009e-04
1.568003850000000266e-06,-2.475821999999999919e-03
1.568103850000000485e-06,-2.319259599999999935e-03
1.568203850000000705e-06,-1.671900000000000306e-04
1.568303850000000077e-06,-5.047160400000000324e-03
1.568403850000000296e-06,-2.482456000000000072e-03
1.568503850000000515e-06,-1.923992000000000128e-04
1.568603849999999888e-06,-1.894683599999999859e-03
1.568703850000000107e-06,-2.443978799999999701e-03
1.568803850000000326e-06,-2.175965199999999825e-03
1.568903850000000546e-06,-7.431400000000002067e-05
1.569003849999999918e-06,9.632435999999998995e-04
1.569103850000000137e-06,6.620799999999989194e-06
1.569203850000000356e-06,4.670203999999999306e-04
1.569303850000000576e-06,-1.545735199999999972e-03
1.569403849999999948e-06,-2.803541599999999877e-03
1.569503850000000167e-06,-1.268433999999999924e-03
1.569603850000000386e-06,-2.762410799999999705e-03
1.569703850000000606e-06,-1.337427599999999961e-03
1.569803849999999978e-06,7.270732000000000236e-04
1.569903850000000197e-06,-3.038504000000000140e-04
1.570003850000000416e-06,-4.750076000000000428e-04
1.570103850000000636e-06,1.666447599999999925e-03
1.570203850000000008e-06,1.783205999999999854e-03
1.570303850000000227e-06,-3.618196800000000012e-03
1.570403850000000446e-06,-2.083208000000000130e-04
1.570503850000000666e-06,-2.195867199999999853e-03
1.570603850000000038e-06,1.385165999999999958e-03
1.570703850000000257e-06,-3.364777999999999693e-03
1.570803850000000476e-06,1.890676799999999828e-03
1.570903850000000696e-06,-3.267921599999999791e-03
1.571003850000000068e-06,2.427911999999999193e-04
1.571103850000000287e-06,-4.312232000000000153e-04
1.571203850000000507e-06,-5.320400000000038033e-06
1.571303849999999879e-06,2.626931999999999466e-04
1.571403850000000098e-06,2.848626400000000072e-03
1.571503850000000317e-06,-5.214456000000000343e-04
1.571603850000000537e-06,-1.436937599999999881e-03
1.571703849999999909e-06,6.992103999999999420e-04
1.571803850000000128e-06,-2.559410399999999947e-03
1.571903850000000347e-06,-6.687203999999999544e-04
1.572003850000000567e-06,-5.784979999999999897e-04
1.572103849999999939e-06,-1.775271599999999911e-03
1.572203850000000158e-06,-5.280795999999999711e-04
1.572303850000000377e-06,9.088448000000000707e-04
1.572403850000000597e-06,-4.525728000000000563e-03
1.572503849999999969e-06,1.645218799999999780e-03
1.572603850000000188e-06,1.868121199999999999e-03
1.572703850000000407e-06,4.789615999999999037e-04
1.572803850000000627e-06,6.275631999999998871e-04
1.572903849999999999e-06,-7.907859999999999195e-04
1.573003850000000218e-06,-2.980005999999999888e-03
1.573103850000000438e-06,-2.010115199999999887e-03
1.573203850000000657e-06,2.414643999999999103e-04
1.573303850000000029e-06,2.573859999999999104e-04
1.573403850000000248e-06,5.214192000000000306e-04
1.573503850000000468e-06,-1.035036000000000029e-04
1.573603850000000687e-06,-2.636364799999999821e-03
1.573703850000000059e-06,1.556323200000000150e-03
1.573803850000000278e-06,-1.966330799999999913e-03
1.573903850000000498e-06,2.175938799999999930e-03
1.574003849999999870e-06,-2.542161999999999721e-03
1.574103850000000089e-06,-4.382433600000000019e-03
1.574203850000000308e-06,1.590820000000000168e-03
1.574303850000000528e-06,-6.037072000000000532e-04
1.574403849999999900e-06,1.524479999999999932e-03
1.574503850000000119e-06,-1.015015200000000039e-03
1.574603850000000338e-06,-2.997254399999999680e-03
1.574703850000000558e-06,-1.405094399999999881e-03
1.574803849999999930e-06,-1.353349200000000070e-03
1.574903850000000149e-06,2.495697600000000051e-03
1.575003850000000369e-06,-4.105132400000000188e-03
1.575103850000000588e-06,2.799415999999999558e-04
1.575203849999999960e-06,1.021503999999999360e-04
1.575303850000000179e-06,-1.744755199999999812e-03
1.575403850000000399e-06,-1.260592000000000483e-04
1.575503850000000618e-06,-1.736794399999999974e-03
1.575603849999999990e-06,-6.156484000000000262e-04
1.575703850000000209e-06,-1.597480400000000000e-03
1.575803850000000429e-06,-5.440011999999999712e-04
1.575903850000000648e-06,-2.579312399999999974e-03
1.576003850000000020e-06,-3.937955600000000132e-03
1.576103850000000239e-06,6.765359999999997175e-05
1.576203850000000459e-06,1.122459599999999901e-03
1.576303850000000678e-06,-2.002154400000000049e-03
1.576403850000000050e-06,-7.018904000000000722e-04
1.576503850000000269e-06,-2.010115199999999887e-03
1.576603850000000489e-06,-2.503684799999999783e-03
1.576703850000000708e-06,-1.781905599999999848e-03
1.576803850000000080e-06,3.856994399999999577e-03
1.576903850000000300e-06,-2.305991600000000061e-03
1.577003850000000519e-06,1.452832799999999877e-03
1.577103849999999891e-06,-2.404174800000000081e-03
1.577203850000000110e-06,-1.825689999999999822e-03
1.577303850000000330e-06,-7.589427999999999192e-04
1.577403850000000549e-06,-3.570431999999999686e-03
1.577503849999999921e-06,-3.705765599999999958e-03
1.577603850000000140e-06,1.686349599999999952e-03
1.577703850000000360e-06,-3.463080000000000325e-04
1.577803850000000579e-06,-1.503277599999999900e-03
1.577903849999999951e-06,4.497719999999999214e-04
1.578003850000000170e-06,8.755559999999994484e-05
1.578103850000000390e-06,1.958343599999999747e-03
1.578203850000000609e-06,1.645099999999999276e-04
1.578303849999999981e-06,-2.398867600000000044e-03
1.578403850000000200e-06,3.051507999999999109e-04
1.578503850000000420e-06,-1.374577999999999998e-03
1.578603850000000639e-06,6.939031999999999058e-04
1.578703850000000011e-06,-2.856613599999999805e-03
1.578803850000000230e-06,-2.609828800000000074e-03
1.578903850000000450e-06,-1.106564399999999905e-03
1.579003850000000669e-06,9.418959999999999009e-05
1.579103850000000041e-06,-7.363871999999999822e-04
1.579203850000000261e-06,1.186145999999999902e-03
1.579303850000000480e-06,-4.619930799999999796e-03
1.579403850000000699e-06,-1.846918799999999966e-03
1.579503850000000071e-06,2.028663999999999901e-03
1.579603850000000291e-06,-1.519199200000000008e-03
1.579703850000000510e-06,1.145015199999999947e-03
1.579803849999999882e-06,3.490797599999999681e-03
1.579903850000000101e-06,-2.680268000000000407e-04
1.580003850000000321e-06,2.966711599999999685e-03
1.580103850000000540e-06,-2.688110000000000065e-03
1.580203849999999912e-06,-5.891124000000000620e-04
1.580303850000000131e-06,-3.606255599999999822e-03
1.580403850000000351e-06,-2.348449199999999917e-03
1.580503850000000570e-06,-4.500518800000000499e-03
1.580603849999999942e-06,-8.425311999999999472e-04
1.580703850000000161e-06,1.576225199999999743e-03
1.580803850000000381e-06,-1.529813599999999864e-03
1.580903850000000600e-06,-2.319259599999999935e-03
1.581003849999999972e-06,-8.969299999999999929e-04
1.581103850000000192e-06,4.603863999999999938e-04
1.581203850000000411e-06,3.602248799999999574e-03
1.581303850000000630e-06,-6.156484000000000262e-04
1.581403850000000002e-06,-9.420412000000000837e-04
1.581503850000000222e-06,1.830851999999999458e-04
1.581603850000000441e-06,-1.443571599999999818e-03
1.581703850000000660e-06,-2.373658399999999981e-03
1.581803850000000032e-06,1.140915999999999090e-04
1.581903850000000252e-06,-2.658920399999999649e-03
1.582003850000000471e-06,-1.492663199999999827e-03
1.582103850000000690e-06,-7.788447999999999465e-04
1.582203850000000062e-06,-4.061348000000000215e-03
1.582303850000000282e-06,-2.099010799999999951e-03
1.582403850000000501e-06,-4.763343999999999977e-04
1.582503849999999873e-06,2.534055999999999917e-04
1.582603850000000092e-06,-2.753123199999999750e-03
1.582703850000000312e-06,-9.354071999999999300e-04
1.582803850000000531e-06,-3.768244000000000237e-04
1.582903849999999903e-06,-7.178119999999999640e-04
1.583003850000000123e-06,2.313926000000000004e-03
1.583103850000000342e-06,-3.697804799999999687e-03
1.583203850000000561e-06,-2.282109200000000115e-03
1.583303849999999933e-06,3.780039999999999702e-03
1.583403850000000153e-06,-2.767717999999999741e-03
1.583503850000000372e-06,-4.022870799999999844e-03
1.583603850000000591e-06,2.494370799999999933e-03
1.583703849999999963e-06,3.549176800000000079e-03
1.583803850000000183e-06,-1.377231600000000016e-03
1.583903850000000402e-06,2.023356799999999865e-03
1.584003850000000621e-06,3.713699999999999900e-03
1.584103849999999993e-06,2.081735999999999830e-03
1.584203850000000213e-06,-2.538181599999999802e-03
1.584303850000000432e-06,-6.872956000000000811e-04
1.584403850000000651e-06,2.149283999999999461e-04
1.584503850000000023e-06,2.863221200000000063e-03
1.584603850000000243e-06,1.448852399999999959e-03
1.584703850000000462e-06,-3.892844399999999608e-03
1.584803850000000681e-06,-1.731487199999999938e-03
1.584903850000000054e-06,-3.391313999999999874e-03
1.585003850000000273e-06,-2.158716800000000033e-03
1.585103850000000492e-06,-1.549715599999999891e-03
1.585203850000000711e-06,-2.958896000000000139e-04
1.585303850000000084e-06,-2.035324399999999950e-03
1.585403850000000303e-06,-2.511645600000000055e-03
1.585503850000000522e-06,-1.125139600000000031e-03
1.585603849999999894e-06,-1.314871999999999916e-03
1.585703850000000114e-06,-1.426323199999999809e-03
1.585803850000000333e-06,6.765359999999997175e-05
1.585903850000000552e-06,-6.382040000000000716e-04
1.586003849999999924e-06,-3.756183999999999652e-03
1.586103850000000144e-06,-6.753543999999999997e-04
1.586203850000000363e-06,-7.669035999999999735e-04
1.586303850000000582e-06,8.597532000000000611e-04
1.586403849999999954e-06,2.102964799999999974e-03
1.586503850000000174e-06,-1.935814399999999814e-03
1.586603850000000393e-06,-2.364370800000000026e-03
1.586703850000000612e-06,-3.936628800000000449e-03
1.586803849999999984e-06,-1.726160000000001105e-05
1.586903850000000204e-06,3.599595200000000206e-03
1.587003850000000423e-06,-1.448878799999999854e-03
1.587103850000000642e-06,1.241871600000000065e-03
1.587203850000000015e-06,-3.111359199999999808e-03
1.587303850000000234e-06,2.388108000000000006e-04
1.587403850000000453e-06,-2.122893199999999897e-03
1.587503850000000672e-06,-7.125047999999999278e-04
1.587603850000000045e-06,9.327272000000000167e-04
1.587703850000000264e-06,1.897310799999999981e-03
1.587803850000000483e-06,3.592961200000000053e-03
1.587903850000000702e-06,-3.027770799999999780e-03
1.588003850000000075e-06,-6.634132000000000267e-04
1.588103850000000294e-06,5.943931999999999861e-04
1.588203850000000513e-06,-3.103398399999999970e-03
1.588303849999999885e-06,2.473141999999999788e-03
1.588403850000000105e-06,-1.505931199999999918e-03
1.588503850000000324e-06,-1.552369199999999909e-03
1.588603850000000543e-06,-1.056145999999999995e-03
1.588703849999999915e-06,-1.720872799999999866e-03
1.588803850000000135e-06,3.104698799999999759e-03
1.588903850000000354e-06,-4.956938000000000143e-03
1.589003850000000573e-06,1.454159599999999995e-03
1.589103849999999946e-06,8.969035999999998808e-04
1.589203850000000165e-06,-8.597795999999999564e-04
1.589303850000000384e-06,3.058260799999999984e-03
1.589403850000000603e-06,-2.969391599999999815e-03
1.589503849999999976e-06,-9.606163999999999936e-04
1.589603850000000195e-06,-2.027363600000000113e-03
1.589703850000000414e-06,-1.795173599999999939e-03
1.589803850000000633e-06,1.649199200000000132e-03
1.589903850000000006e-06,-3.940609200000000367e-03
1.590003850000000225e-06,-1.979598799999999787e-03
1.590103850000000444e-06,-1.574924799999999955e-03
1.590203850000000663e-06,1.140915999999999090e-04
1.590303850000000036e-06,2.918946799999999793e-03
1.590403850000000255e-06,-2.443978799999999701e-03
1.590503850000000474e-06,-1.159636400000000050e-03
1.590603850000000693e-06,-1.062760000000002002e-05
1.590703850000000066e-06,-1.869474399999999795e-03
1.590803850000000285e-06,-1.638611199999999955e-03
1.590903850000000504e-06,7.959479999999994476e-05
1.591003849999999877e-06,2.761057599999999692e-03
1.591103850000000096e-06,-1.471434399999999899e-03
1.591203850000000315e-06,8.212759999999999071e-04
1.591303850000000534e-06,-4.564324000000000246e-04
1.591403849999999907e-06,3.754711999999999568e-04
1.591503850000000126e-06,-3.716360000000003836e-05
1.591603850000000345e-06,-1.122486000000000013e-03
1.591703850000000564e-06,-1.332120399999999925e-03
1.591803849999999937e-06,1.286982799999999939e-03
1.591903850000000156e-06,-1.077374799999999922e-03
1.592003850000000375e-06,3.433745199999999834e-03
1.592103850000000594e-06,-7.722108000000000097e-04
1.592203849999999967e-06,-3.376719199999999883e-03
1.592303850000000186e-06,-4.411623200000000002e-03
1.592403850000000405e-06,-1.403767599999999980e-03
1.592503850000000624e-06,1.409048399999999904e-03
1.592603849999999997e-06,1.081328799999999946e-03
1.592703850000000216e-06,1.712885600000000133e-03
1.592803850000000435e-06,-5.254260000000000614e-04
1.592903850000000655e-06,-2.231690799999999988e-03
1.593003850000000027e-06,-3.135241599999999754e-03
1.593103850000000246e-06,1.791166800000000125e-03
1.593203850000000465e-06,-3.065040000000000321e-04
1.593303850000000685e-06,-1.076048000000000022e-03
1.593403850000000057e-06,-2.211788799999999961e-03
1.593503850000000276e-06,-4.062674799999999899e-03
1.593603850000000495e-06,1.621336399999999834e-03
1.593703849999999868e-06,-1.007054399999999985e-03
1.593803850000000087e-06,1.569591200000000023e-03
1.593903850000000306e-06,4.763079999999999940e-04
1.594003850000000525e-06,-1.312218399999999898e-03
1.594103849999999898e-06,-1.892029999999999840e-03
1.594203850000000117e-06,1.419662799999999976e-03
1.594303850000000336e-06,-8.637599999999999835e-04
1.594403850000000555e-06,-6.063608000000000713e-04
1.594503849999999928e-06,-2.774351999999999895e-03
1.594603850000000147e-06,5.307067999999999855e-04
1.594703850000000366e-06,3.380673199999999906e-03
1.594803850000000586e-06,-3.635445199999999804e-03
1.594903849999999958e-06,3.151136799999999967e-03
1.595003850000000177e-06,-1.621362799999999946e-03
1.595103850000000396e-06,-1.712911999999999811e-03
1.595203850000000616e-06,-2.028690399999999797e-03
1.595303849999999988e-06,-1.633303999999999919e-03
1.595403850000000207e-06,1.592146799999999852e-03
1.595503850000000426e-06,3.997635199999999452e-03
1.595603850000000646e-06,-8.345704000000000013e-04
1.595703850000000018e-06,5.015172000000000033e-04
1.595803850000000237e-06,8.902695999999999440e-04
1.595903850000000456e-06,-2.441325199999999900e-03
1.596003850000000676e-06,4.215230399999999635e-03
1.596103850000000048e-06,-8.465115999999999743e-04
1.596203850000000267e-06,-1.998174000000000131e-03
1.596303850000000486e-06,1.395780400000000030e-03
1.596403850000000706e-06,-2.071148000000000086e-03
1.596503850000000078e-06,-2.347122399999999800e-03
1.596603850000000297e-06,-3.489615999999999964e-04
1.596703850000000517e-06,-2.457246800000000009e-03
1.596803849999999889e-06,-5.595128799999999833e-03
1.596903850000000108e-06,9.964136000000000173e-04
1.597003850000000327e-06,-2.745162399999999912e-03
1.597103850000000547e-06,-1.419689199999999872e-03
1.597203849999999919e-06,-2.217095999999999997e-03
1.597303850000000138e-06,1.639911599999999744e-03
1.597403850000000357e-06,1.214008799999999983e-03
1.597503850000000577e-06,-8.053808000000000191e-04
1.597603849999999949e-06,-5.528788800000000031e-03
1.597703850000000168e-06,4.524255999999999395e-04
1.597803850000000387e-06,-2.714645999999999813e-03
1.597903850000000607e-06,-5.028704000000000160e-04
1.598003849999999979e-06,-8.425311999999999472e-04
1.598103850000000198e-06,2.294023999999999976e-03
1.598203850000000417e-06,-1.126466399999999932e-03
1.598303850000000637e-06,-2.693536000000000498e-04
1.598403850000000009e-06,3.595495999999999566e-04
1.598503850000000228e-06,-4.905192800000000332e-03
1.598603850000000447e-06,-2.612482399999999875e-03
1.598703850000000667e-06,-3.433771599999999730e-03
1.598803850000000039e-06,1.083982399999999964e-03
1.598903850000000258e-06,2.024683599999999983e-03
1.599003850000000478e-06,1.883923999999999820e-04
1.599103850000000697e-06,-1.807114799999999912e-03
1.599203850000000069e-06,-2.852752000000000499e-04
1.599303850000000288e-06,-1.170250799999999905e-03
1.599403850000000508e-06,-1.764657199999999839e-03
1.599503849999999880e-06,1.458159999999998927e-05
1.599603850000000099e-06,7.337071999999999605e-04
1.599703850000000318e-06,-5.930927999999999808e-04
1.599803850000000538e-06,3.960484799999999632e-03
1.599903849999999910e-06,2.652279999999996229e-05
1.600003850000000129e-06,-5.254141200000000435e-03
1.600103850000000348e-06,8.862892000000000253e-04
1.600203850000000568e-06,-5.027258399999999863e-03
1.600303849999999940e-06,-1.192806399999999951e-03
1.600403850000000159e-06,-4.657199999999999795e-04
1.600503850000000378e-06,-3.064921200000000033e-03
1.600603850000000598e-06,-3.206888800000000025e-03
1.600703849999999970e-06,-2.983986399999999806e-03
1.600803850000000189e-06,-1.239244399999999942e-03
1.600903850000000409e-06,-1.249858800000000015e-03
1.601003850000000628e-06,6.235827999999999684e-04
1.601103850000000000e-06,-2.777005599999999696e-03
1.601203850000000219e-06,-4.842951999999999977e-04
1.601303850000000439e-06,5.652036000000000039e-04
1.601403850000000658e-06,6.234639999999998976e-05
1.601503850000000030e-06,9.818188000000000262e-04
1.601603850000000249e-06,3.635299999999999838e-04
1.601703850000000469e-06,-2.937548400000000032e-03
1.601803850000000688e-06,-1.121159199999999896e-03
1.601903850000000060e-06,8.490199999999998096e-05
1.602003850000000279e-06,1.661140399999999889e-03
1.602103850000000499e-06,-3.127280799999999916e-03
1.602203849999999871e-06,3.278509599999999968e-03
1.602303850000000090e-06,-6.136463200000000055e-03
1.602403850000000309e-06,1.525806800000000050e-03
